ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0019363,pyridine nucleotide biosynthetic process,37/4747,107/19395,0.01201381552181126,0.04746959821318625,0.031229998824464644,223646/103988/13808/20185/56428/69564/59027/11474/18640/11674/21991/16548/12499/108155/56012/16337/14751/58805/18293/14381/241113/192185/16000/108099/56421/17319/14635/20848/66454/225913/14433/19164/68837/15251/18648/15277/14430,37,1559,4.169751944147297
BP,GO:0021954,central nervous system neuron development,32/4747,90/19395,0.01209120733691846,0.04774476743296007,0.031411031205894786,16846/24136/18472/18028/18212/74244/230676/22272/244152/105689/15452/12568/70762/18293/268882/12928/14790/22187/14682/15519/22418/19211/14461/20266/76089/19353/14182/56336/14083/11977/12929/11444,32,1560,2.6325807268576704
BP,GO:0009066,aspartate family amino acid metabolic process,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,74340/269378/17769/104816/11898/236539/11565/66902/229709/26433/257635/52633/26912/70503/67618/665563/104923,17,1564,3.2118202741878643
BP,GO:0010518,positive regulation of phospholipase activity,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,11549/20304/11606/18596/13982/11843/14682/11517/50768/18607/14182/12323/104303/14173/18786/11352/14254,17,1564,2.2478059477960657
BP,GO:0030219,megakaryocyte differentiation,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,16948/17260/19247/21832/235627/16590/328572/16923/20687/14461/14390/229700/29809/18718/242687/14247/22761,17,1564,0.3592106040535498
BP,GO:0030866,cortical actin cytoskeleton organization,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,259300/50884/13822/19878/215280/22379/12568/104215/13821/229707/21894/19877/18571/12317/269587/22349/16150,17,1564,1.326806944007555
BP,GO:0043489,RNA stabilization,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,22339/17164/19205/12006/12696/53422/230753/22608/56403/17874/73158/72162/13555/230908/77134/56717/19317,17,1564,2.0732842213952645
BP,GO:0045823,positive regulation of heart contraction,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,30878/11549/20191/21808/20510/20271/16535/29856/11957/22003/15214/11486/12922/14528/11928/606496/19735,17,1564,-2.8879794895246214
BP,GO:1903523,negative regulation of blood circulation,17/4747,41/19395,0.012247559753716651,0.0481461187510495,0.03167507812569047,16846/17390/30878/11549/98660/18708/68813/11539/11622/11938/238871/11550/12168/30948/11928/15251/109552,17,1564,2.1939310229205775
BP,GO:0034612,response to tumor necrosis factor,51/4747,156/19395,0.012342826435898764,0.048489675283888,0.03190110216045264,98496/15257/16362/94185/20308/20304/20305/20307/20292/16202/76854/56484/72508/69601/74186/16337/60595/19229/26413/67384/20846/59004/13804/85305/58994/20528/11651/11886/11502/14528/99311/20296/56449/192159/225028/11770/19766/20293/19062/66102/383619/20377/74682/11450/17927/66824/71609/16150/432940/18518/74117,51,1568,1.1868848521124167
BP,GO:0010921,regulation of phosphatase activity,41/4747,121/19395,0.012386160865342789,0.0486289043534172,0.031992700232511315,56398/17260/21808/11622/26936/232341/19878/108954/217124/19777/192652/210376/232947/226744/223254/226591/18596/13003/67384/66849/19877/69556/665775/52036/14678/80280/78887/207785/69871/53310/109700/67973/19052/15194/217695/14225/74213/19264/338367/16150/223989,41,1569,1.5118578920369088
BP,GO:0030595,leukocyte chemotaxis,65/4747,206/19395,0.012412357554957522,0.04869464450518433,0.032035950332358114,16149/17329/20315/83964/55985/16952/12772/57266/54324/20308/18578/20304/20305/19242/20307/20292/19354/22339/12721/16803/11629/13202/68050/17524/232341/102103/238871/445007/16590/17101/19229/118453/85305/57257/171095/19141/21825/71660/17319/107338/22418/20343/12261/13617/101502/12317/20085/18591/109700/19353/76763/20296/22341/74748/16854/13051/12273/20293/20301/277360/66102/13143/20947/108737/14254,65,1570.5,-0.2631578947368421
BP,GO:1901987,regulation of cell cycle phase transition,84/4747,275/19395,0.01241871534377347,0.04869464450518433,0.032035950332358114,66214/16952/12577/59126/15902/12575/13649/19186/19645/19357/19188/76454/21803/12579/52206/14199/11629/16493/56371/12567/52468/11789/54624/208643/108058/67941/12043/56696/233805/99375/12034/12696/319195/233328/216965/214498/19090/235072/18763/66993/22680/20913/381290/19192/59008/19054/27354/80280/18148/13205/19211/20677/13555/11651/13076/329152/12236/68964/11504/234736/13194/55982/69188/68142/70601/67153/108911/19766/20293/26554/18764/24010/28010/108989/269424/68612/81702/20184/74370/68592/235041/116733/20479/30949,84,1570.5,2.8564597931356914
BP,GO:0030856,regulation of epithelial cell differentiation,47/4747,142/19395,0.01248950758596822,0.048731079825960845,0.03205992093813214,13388/12577/329628/12389/24136/13610/22436/22339/11518/21808/12753/66515/11789/19878/101706/19116/12562/17134/52906/19877/18132/15214/50868/16918/18755/18128/55948/23967/195733/60611/14739/22344/19744/67996/219181/22346/17133/20850/71093/15205/11450/108655/16150/11865/12387/19108/21417,47,1583.5,2.2668899478331954
BP,GO:0032946,positive regulation of mononuclear cell proliferation,45/4747,135/19395,0.012504805389654233,0.048731079825960845,0.03205992093813214,16149/16846/16952/12772/15040/380797/12575/12479/17260/78317/16019/20304/22042/12721/20737/21813/11629/21898/12494/60533/12043/17974/16002/16194/22329/11534/16408/16184/102657/16000/17973/57257/11486/12151/17874/17319/13641/12520/20850/16195/15205/19264/11444/54219/66824,45,1583.5,-2.172301546566818
BP,GO:0032727,positive regulation of interferon-alpha production,11/4747,23/19395,0.012598133709621762,0.048731079825960845,0.03205992093813214,21898/230073/20846/78781/15510/235626/15289/72162/71586/170744/228607,11,1583.5,1.7801724872907798
BP,GO:0045056,transcytosis,11/4747,23/19395,0.012598133709621762,0.048731079825960845,0.03205992093813214,56398/65114/56041/271457/16971/105853/67300/19326/16976/52685/76574,11,1583.5,2.7714348384599967
BP,GO:0045815,"positive regulation of gene expression, epigenetic",11/4747,23/19395,0.012598133709621762,0.048731079825960845,0.03205992093813214,320595/66126/83797/320817/14815/328572/14958/22378/328365/18676/12387,11,1583.5,1.270001270001905
BP,GO:0046839,phospholipid dephosphorylation,11/4747,23/19395,0.012598133709621762,0.048731079825960845,0.03205992093813214,219135/16332/210376/83493/101490/19211/74302/53332/19062/64436/320634,11,1583.5,2.3841582427170787
BP,GO:0098869,cellular oxidant detoxification,11/4747,23/19395,0.012598133709621762,0.048731079825960845,0.03205992093813214,11758/12460/12491/18127/230676/21672/20656/20655/18477/14528/11977,11,1583.5,1.3416407864998738
BP,GO:0070570,regulation of neuron projection regeneration,16/4747,38/19395,0.012614353433723644,0.048731079825960845,0.03205992093813214,21838/76893/19242/14824/237847/16971/68585/101490/380713/223255/109880/233781/17319/19211/26396/26921,16,1583.5,1.762817881041723
BP,GO:1901998,toxin transport,16/4747,38/19395,0.012614353433723644,0.048731079825960845,0.03205992093813214,12176/60533/76983/12462/14828/15466/217371/21454/12461/74343/50797/12469/11975/56447/71914/15502,16,1583.5,3.5379713649647226
BP,GO:0003207,cardiac chamber formation,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,17260/21388/21385/66993/18128/20677/20666,7,1583.5,-1.3245323570650438
BP,GO:0009437,carnitine metabolic process,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,20520/12908/30805/11364/192289/11363/74114,7,1583.5,3.5496478698597698
BP,GO:0010918,positive regulation of mitochondrial membrane potential,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,11652/68197/72759/269523/11651/66592/83429,7,1583.5,2.041241452319315
BP,GO:0014842,regulation of skeletal muscle satellite cell proliferation,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,68050/20848/19015/11600/12633/14173/67367,7,1583.5,3.2966535347685366
BP,GO:0032799,low-density lipoprotein receptor particle metabolic process,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,56530/11816/15387/77371/12306/11450/19016,7,1583.5,1.3736056394868903
BP,GO:0033240,positive regulation of cellular amine metabolic process,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,212503/65114/15452/12846/109731/13819/23980,7,1583.5,0.2182178902359924
BP,GO:0033632,regulation of cell-cell adhesion mediated by integrin,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,55985/20304/27205/232341/13482/11486/20947,7,1583.5,0.31622776601683794
BP,GO:0046642,negative regulation of alpha-beta T cell proliferation,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,16859/60533/208154/22724/16396/208650/65960,7,1583.5,1.6
BP,GO:0060281,regulation of oocyte development,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,16000/230126/64383/213541/51792/50915/230103,7,1583.5,-0.5547001962252291
BP,GO:1901298,regulation of hydrogen peroxide-mediated programmed cell death,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,93692/68943/56484/17295/13804/15505/68015,7,1583.5,1.9445436482630056
BP,GO:1902510,regulation of apoptotic DNA fragmentation,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,16009/12683/26926/13347/13804/12028/66454,7,1583.5,0.24253562503633297
BP,GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,23796/18053/22339/100038489/21825/14461/228852,7,1583.5,-0.9284766908852594
BP,GO:1903961,positive regulation of anion transmembrane transport,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,433256/11606/246049/216739/56188/19164/54208,7,1583.5,-2.1105794120443453
BP,GO:1905214,regulation of RNA binding,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,208643/107951/14265/56347/15388/192170/98415,7,1583.5,2.8892604740584606
BP,GO:1905879,regulation of oogenesis,7/4747,12/19395,0.012617868883507717,0.048731079825960845,0.03205992093813214,16000/230126/64383/213541/51792/50915/230103,7,1583.5,-0.5547001962252291
BP,GO:0035148,tube formation,56/4747,174/19395,0.012750065486773701,0.049210779071758144,0.03237551254720931,14362/17769/21817/24136/13800/21803/12160/58234/22339/18028/50884/21808/67661/22323/11350/19878/59024/69601/71461/58231/14368/76816/192197/105782/19411/270685/19713/19401/74143/235626/22418/225164/13544/18128/20677/50768/99683/23967/140570/330409/81896/15251/12808/12042/13543/234366/18747/207304/73916/20666/71093/20377/56044/79464/11352/12387,56,1596,-0.36791183185934573
BP,GO:0019359,nicotinamide nucleotide biosynthetic process,36/4747,104/19395,0.012870312988657658,0.0496437871071579,0.03266038625470915,223646/103988/13808/20185/56428/59027/11474/18640/11674/21991/16548/12499/108155/56012/16337/14751/58805/18293/14381/241113/192185/16000/108099/56421/17319/14635/20848/66454/225913/14433/19164/68837/15251/18648/15277/14430,36,1597,4.242640687119286
BP,GO:1903959,regulation of anion transmembrane transport,15/4747,35/19395,0.012906878018863139,0.04972255697072979,0.032712208533374865,433256/11606/11652/246049/216739/21825/11651/56188/23967/19164/232748/56717/19766/19735/54208,15,1598.5,0.8728715609439696
BP,GO:1905209,positive regulation of cardiocyte differentiation,15/4747,35/19395,0.012906878018863139,0.04972255697072979,0.032712208533374865,17260/21803/21808/76854/21388/14815/328572/16000/72162/53817/238161/56717/19664/23988/13642,15,1598.5,0.5911975668985759
BP,GO:0045685,regulation of glial cell differentiation,31/4747,87/19395,0.012928505960703307,0.049743658162356257,0.032726090896287016,15902/18606/94185/19242/21803/21938/68585/13138/23966/18128/30948/19262/22388/18015/15904/433759/12017/20720/56717/19744/64383/24088/16195/15205/11484/19016/27374/19317/12767/12387/74117,31,1600.5,1.428127453205375
BP,GO:0060415,muscle tissue morphogenesis,31/4747,87/19395,0.012928505960703307,0.049743658162356257,0.032726090896287016,14362/13857/67451/21803/12166/107589/20191/21808/12825/11464/20181/242702/18741/98733/22003/15214/228788/109272/63958/22418/18128/17128/13805/11600/14225/77446/19664/17069/17930/22761/12387,31,1600.5,-1.187331502808283
BP,GO:0000303,response to superoxide,12/4747,26/19395,0.012997751962506522,0.049854391089066113,0.03279894150596455,12460/12491/100206/18127/230676/21672/20656/20655/18477/14528/11977/11545,12,1604,-0.5773502691896258
BP,GO:0051123,RNA polymerase II preinitiation complex assembly,12/4747,26/19395,0.012997751962506522,0.049854391089066113,0.03279894150596455,11622/19182/21833/71902/13486/68776/13982/67089/225895/22778/66464/21343,12,1604,1.1785113019775793
BP,GO:0061003,positive regulation of dendritic spine morphogenesis,12/4747,26/19395,0.012997751962506522,0.049854391089066113,0.03279894150596455,18472/545156/12361/67414/74006/74143/53872/72162/13631/12323/13169/74117,12,1604,4.7557745220256
BP,GO:1901380,negative regulation of potassium ion transmembrane transport,12/4747,26/19395,0.012997751962506522,0.049854391089066113,0.03279894150596455,12389/11603/16535/22218/19218/19211/30948/76742/12391/108737/11472/16511,12,1604,0.6622661785325219
BP,GO:1904893,negative regulation of STAT cascade,12/4747,26/19395,0.012997751962506522,0.049854391089066113,0.03279894150596455,547253/16362/12389/19266/101490/16923/12702/72674/12703/22346/18016/217039,12,1604,-0.30151134457776363
BP,GO:0006513,protein monoubiquitination,25/4747,67/19395,0.013035573033444716,0.04990623361467958,0.03283304843071025,12402/54624/59026/22083/17999/70238/26965/56438/214498/19763/12151/235497/63958/66105/21402/67615/18011/225131/13194/67030/67561/106021/26554/217342/72179,25,1608,4.831879429738433
BP,GO:0046635,positive regulation of alpha-beta T cell activation,25/4747,67/19395,0.013035573033444716,0.04990623361467958,0.03283304843071025,14961/16952/12772/16362/15040/320404/16186/12479/235320/21813/11848/16194/19401/11486/230126/22724/15505/11776/11774/12520/15284/12703/22778/12394/19264,25,1608,-0.4583492485141057
BP,GO:1904589,regulation of protein import,25/4747,67/19395,0.013035573033444716,0.04990623361467958,0.03283304843071025,16846/17472/238276/56398/54324/12491/18708/21803/26413/269113/21687/15587/21849/230908/56330/68051/11600/19164/18015/19052/18709/70790/108989/18760/228607,25,1608,1.0650014966747527
BP,GO:0031112,positive regulation of microtubule polymerization or depolymerization,14/4747,32/19395,0.013095646027374569,0.04994281691315192,0.03285711639023153,12389/56327/11789/101706/14544/83679/17295/26419/13589/56430/19353/13494/12391/20257,14,1615.5,1.078327732034384
BP,GO:0046320,regulation of fatty acid oxidation,14/4747,32/19395,0.013095646027374569,0.04994281691315192,0.03285711639023153,433256/13167/100705/11652/26874/216190/13350/66887/11363/11370/11651/66968/56717/19016,14,1615.5,1.9188064472004938
BP,GO:0060306,regulation of membrane repolarization,14/4747,32/19395,0.013095646027374569,0.04994281691315192,0.03285711639023153,20648/12389/16493/20271/16535/100986/238161/20266/22627/432442/22388/399548/12391/16511,14,1615.5,0.3535533905932738
BP,GO:0060977,coronary vasculature morphogenesis,14/4747,32/19395,0.013095646027374569,0.04994281691315192,0.03285711639023153,13857/22339/20181/18596/15214/235626/18128/66923/99683/11600/14182/77044/14173/12387,14,1615.5,1.6208864017175069
BP,GO:0071709,membrane assembly,14/4747,32/19395,0.013095646027374569,0.04994281691315192,0.03285711639023153,12389/12390/22234/20742/19156/12558/76438/19266/19211/14252/20194/12306/12391/228357,14,1615.5,1.9126494315742406
BP,GO:0097242,amyloid-beta clearance,14/4747,32/19395,0.013095646027374569,0.04994281691315192,0.03285711639023153,15979/12491/11816/271457/16971/16337/67300/19877/17380/19326/16976/12273/228357/20288,14,1615.5,3.2742309379904952
BP,GO:0051261,protein depolymerization,38/4747,111/19395,0.013114484438065519,0.04994281691315192,0.03285711639023153,65973/20740/20742/11518/76707/16765/11789/20356/213556/231580/14489/194401/216965/22003/14168/380969/27360/22388/50876/70997/320502/22349/21916/12345/78926/12340/67886/20947/110380/76709/20257/320878/11472/116733/20595/17997/76499/20479,38,1615.5,2.106752429000961
