ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0032496,response to lipopolysaccharide,68/3993,252/19395,0.008550299170057736,0.04480298151234195,0.032777496480174424,16803/17329/26362/110651/50701/18126/20304/19401/108155/217166/108960/100702/231130/56615/56399/66102/22169/19218/27007/55985/15945/17260/18038/19261/19015/12491/67154/54396/69601/22083/18578/18786/70310/54196/26419/57349/15289/22352/16179/11757/17130/18036/26413/19217/11350/20568/17975/26416/18750/117149/17319/211007/18439/192159/77134/16478/257632/11502/215257/22038/18033/14528/22034/20846/16476/12567/11651/19697,68,1167,1.0206207261596576
BP,GO:0019217,regulation of fatty acid metabolic process,27/3993,84/19395,0.008597252563458,0.04497194133921785,0.032901106113814325,16149/27273/226856/12389/18023/384783/11606/26420/56717/16952/66887/231070/19017/16592/20787/93759/228026/100705/67800/11652/236900/13350/108099/68041/18604/11370/11651,27,1168.5,2.8717569451134315
BP,GO:0032024,positive regulation of insulin secretion,27/3993,84/19395,0.008597252563458,0.04497194133921785,0.032901106113814325,245049/12361/14661/18111/93692/384783/70456/13447/19205/20909/19015/381853/18640/21416/93759/192185/216856/28146/12015/19353/19056/109552/545192/53357/14645/76854/109689,27,1168.5,0.6512171447631795
BP,GO:0043901,negative regulation of multi-organism process,45/3993,156/19395,0.00863268588643864,0.04511869589365153,0.03300847055093497,56491/58185/54486/20304/83383/230103/671535/56213/69550/230908/243864/20817/14114/27354/18038/50915/16000/12261/100038882/22670/74735/53381/20568/66878/20815/21849/19062/16410/74136/78781/12914/30960/21857/213211/12317/228607/217069/22038/80876/20846/16476/80861/94091/16184/22022,45,1170,-2.096389702657339
BP,GO:0010001,glial cell differentiation,63/3993,231/19395,0.008681907445742322,0.04533720241734782,0.0331683281445502,13388/17988/18606/13649/11540/20336/18023/18858/217166/22370/13667/18591/16835/18028/12767/11606/224045/56717/28000/16202/13138/27374/21349/56708/56335/19247/15979/11484/68585/20720/21416/16000/209354/20481/59287/22352/20679/19262/26413/243914/11350/19744/11596/23966/18693/59024/20666/108067/11652/19164/18032/17257/217715/15182/14733/18205/19058/234094/20848/20586/11651/19697/20655,63,1171,1.6102351203650798
BP,GO:1901990,regulation of mitotic cell cycle phase transition,67/3993,248/19395,0.008748256444799044,0.04544844090593545,0.03324970931707633,12575/14199/12579/13649/12450/52468/19356/108989/231803/83383/26554/11504/99375/52679/52206/19684/16952/19766/27354/19090/208643/56696/24108/81702/235661/12566/68501/59008/108058/70601/14726/108911/22680/30963/14056/66993/234664/72290/28010/233805/12444/19188/18763/11792/19192/17257/12914/237877/22591/70799/53317/72400/18767/21749/19186/13194/12034/74370/53869/11920/227331/12567/11651/26951/66440/11789/11629,67,1175.5,3.02758678739294
BP,GO:0016242,negative regulation of macroautophagy,12/3993,29/19395,0.008757101063887024,0.04544844090593545,0.03324970931707633,110147/66725/20333/56717/76983/319801/68943/211134/78246/56208/72344/74374,12,1175.5,0.7730206825239258
BP,GO:0055022,negative regulation of cardiac muscle tissue growth,12/3993,29/19395,0.008757101063887024,0.04544844090593545,0.03324970931707633,14381/21813/16468/19766/19736/15182/74116/28185/17268/67655/11789/64010,12,1175.5,0.2581988897471611
BP,GO:0061117,negative regulation of heart growth,12/3993,29/19395,0.008757101063887024,0.04544844090593545,0.03324970931707633,14381/21813/16468/19766/19736/15182/74116/28185/17268/67655/11789/64010,12,1175.5,0.2581988897471611
BP,GO:0090181,regulation of cholesterol metabolic process,12/3993,29/19395,0.008757101063887024,0.04544844090593545,0.03324970931707633,11816/16835/110196/13360/14164/20787/69863/67800/76483/13850/11370/20655,12,1175.5,1.5112193036696506
BP,GO:1901797,negative regulation of signal transduction by p53 class mediator,12/3993,29/19395,0.008757101063887024,0.04544844090593545,0.03324970931707633,16149/106298/93759/59092/17319/28135/237877/20583/13548/67338/57438/67211,12,1175.5,-1.4552137502179978
BP,GO:2001171,positive regulation of ATP biosynthetic process,12/3993,29/19395,0.008757101063887024,0.04544844090593545,0.03324970931707633,19017/16000/66826/19164/17319/18439/98496/108079/14555/269523/20848/12499,12,1175.5,1.301582746911937
BP,GO:0016239,positive regulation of macroautophagy,22/3993,65/19395,0.008762667510727375,0.04544844090593545,0.03324970931707633,15944/140742/320528/68943/54396/230895/93759/98732/16151/107607/56208/67839/73158/14679/56367/75788/18718/108083/257632/12176/18475/74374,22,1175.5,0.7155417527999327
BP,GO:1903313,positive regulation of mRNA metabolic process,28/3993,88/19395,0.008771995059981365,0.0454582625354119,0.03325689474123176,11758/235497/19655/67493/20637/230753/80912/28000/101214/17454/74326/56335/12696/71701/15481/18458/208922/239528/20462/110532/78781/11991/217351/18983/433702/16549/227331/192170,28,1180,1.6593082789999298
BP,GO:0050673,epithelial cell proliferation,105/3993,412/19395,0.0088152983497773,0.045643987645121245,0.033392769719286536,16009/20315/23796/353156/18103/80748/13982/353310/107515/13601/12361/12579/13649/12389/16010/20304/20869/16846/217166/11816/101540/18591/18028/22339/56213/11727/12766/56717/75605/17260/13805/19090/15213/15461/14066/19015/94275/15901/69601/20692/68585/22601/15117/14164/21416/236266/16000/240725/93759/28106/59287/15289/23967/71093/18803/26413/26903/68815/14775/22337/11596/56426/79264/68750/20666/67996/14182/18750/12015/12444/19164/16002/26396/22436/12633/22346/17381/22413/30878/18148/20583/20901/70465/15234/14451/257632/67661/56221/11946/20848/24071/20846/16601/68888/12034/74370/18129/16476/14645/12160/16590/11651/20852/11789/64010,105,1181,1.5476464650682737
BP,GO:0031056,regulation of histone modification,43/3993,148/19395,0.008827042537431258,0.04566612954009488,0.03340896854936579,21652/80748/110147/66725/107951/108155/16468/101540/20926/22339/17769/56399/14897/75410/22724/67367/68943/22083/14194/20787/93759/20185/66317/216805/16905/233900/230709/328572/319974/13016/54194/73473/14534/16002/20587/17257/13018/20583/69260/11920/70103/13436/109689,43,1182,-0.7695095939010378
BP,GO:0032872,regulation of stress-activated MAPK cascade,62/3993,227/19395,0.008871323613715489,0.04585641918670348,0.03354818290545075,15183/13649/15258/16846/246179/15502/22339/70834/107746/26420/26921/65020/22041/19766/18477/15461/19261/215653/69601/26401/16543/57912/107607/26412/20185/16179/26413/19229/26754/93840/17295/11596/56426/12421/23882/59041/13614/224938/13543/117149/56458/18472/26396/22436/26408/14130/66505/24136/15234/257632/17966/215257/56310/22034/270190/65106/99470/18626/18518/11651/17873/14102,62,1183,2.9068883707497264
BP,GO:0006024,glycosaminoglycan biosynthetic process,16/3993,43/19395,0.008912874305006218,0.04596845506276456,0.03363014744015999,15118/58994/18591/60322/217119/15117/11600/269941/59031/234356/58250/74241/18033/15116/212898/67300,16,1185,0.2886751345948129
BP,GO:0046889,positive regulation of lipid biosynthetic process,29/3993,92/19395,0.008915549910783119,0.04596845506276456,0.03363014744015999,16149/18563/226856/217166/11816/58994/12334/16835/11606/26420/56717/16952/110196/19017/20411/14164/21416/16000/20787/67800/16002/13350/68041/66082/53357/11651/74186/12912/67181,29,1185,1.3453831669534846
BP,GO:0051817,modification of morphology or physiology of other organism involved in symbiotic interaction,29/3993,92/19395,0.008915549910783119,0.04596845506276456,0.03363014744015999,14433/56491/18563/16650/50701/20304/12504/11816/83383/230908/14114/68776/13138/11826/15481/12125/19182/68441/328572/19062/20723/12015/20587/13830/30960/16476/20586/67655/98415,29,1185,0.636445827340584
BP,GO:0032147,activation of protein kinase activity,66/3993,244/19395,0.008949690051225149,0.046105606287482545,0.03373048615945274,16149/53608/11539/66725/13649/21813/20869/18481/16846/18591/22339/224619/70834/14600/11606/11727/58231/26921/22041/74055/19766/110157/19247/69601/67397/223255/14164/26401/16543/16000/16151/26412/16179/19229/11350/17295/105844/11600/121021/23882/51897/59041/12283/26405/19164/117149/26396/109910/26408/12520/18439/20868/399510/18205/15234/11502/22034/16194/16590/72149/227154/17873/225028/19303/109689/20655,66,1187,2.4792354295424364
BP,GO:0055007,cardiac muscle cell differentiation,41/3993,140/19395,0.008994455865537421,0.046297220216970816,0.033870669350109905,13388/14381/15183/19401/18595/77579/11364/22339/12301/11606/56717/17260/116904/24051/110196/19736/16000/93759/53817/16905/20679/230709/328572/108058/17295/23988/13614/51810/24052/16412/14534/93760/55978/216869/15182/74116/28185/11739/56376/22431/67655,41,1188,2.0175288189295504
BP,GO:0036474,cell death in response to hydrogen peroxide,14/3993,36/19395,0.00909111339149775,0.04663771676930264,0.034119773855409256,18391/66725/13857/93692/19766/68943/17295/56426/59041/18024/56484/19156/57320/15234,14,1190.5,2.1514114968019085
BP,GO:0046460,neutral lipid biosynthetic process,14/3993,36/19395,0.00909111339149775,0.04663771676930264,0.034119773855409256,14081/16835/68393/11727/21835/116939/233549/18534/21416/16956/20787/67800/13350/67181,14,1190.5,-1.3587324409735149
BP,GO:0046463,acylglycerol biosynthetic process,14/3993,36/19395,0.00909111339149775,0.04663771676930264,0.034119773855409256,14081/16835/68393/11727/21835/116939/233549/18534/21416/16956/20787/67800/13350/67181,14,1190.5,-1.3587324409735149
BP,GO:0072583,clathrin-dependent endocytosis,14/3993,36/19395,0.00909111339149775,0.04663771676930264,0.034119773855409256,13388/277463/215114/231580/101490/13429/213326/11773/71770/269774/74015/97086/13430/67300,14,1190.5,1.893458524812515
BP,GO:0048259,regulation of receptor-mediated endocytosis,33/3993,108/19395,0.009226825996113394,0.04729425060036329,0.034600088660591985,16976/69727/27418/22370/215114/22339/22041/15216/12512/105782/104015/15387/20239/18693/11600/18750/213326/12121/216869/11773/30878/68420/18205/269774/19058/232227/12402/24071/18806/13430/100017/11840/109689,33,1193,1.6218354400346937
BP,GO:0071346,cellular response to interferon-gamma,34/3993,112/19395,0.009249916321554953,0.04735933286174052,0.03464770231310363,14961/15018/14433/69635/17472/15944/229898/547253/236573/634650/16362/18126/20304/56699/100702/107508/55932/16558/76074/20909/19261/54396/56403/72508/20305/22352/229900/20308/11465/16423/226421/56221/211948/20846,34,1194.5,0.5996253511966891
BP,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,35/3993,116/19395,0.009255012717870797,0.04735933286174052,0.03464770231310363,22035/69635/26926/215114/83383/50768/20680/26420/56428/13033/14066/15510/432763/93759/12018/107607/12125/56462/223870/12015/22436/26408/223752/637515/19052/13063/269523/20846/12371/65106/76854/56330/14102/109689/26885,35,1194.5,1.4948701855038717
BP,GO:0046890,regulation of lipid biosynthetic process,48/3993,169/19395,0.009330817248508651,0.04770731394199866,0.03490228243809345,16149/27273/18563/226856/20869/16846/217166/11816/58994/12334/18591/16835/11606/26420/56717/16952/110196/21835/13360/231070/19017/20411/14164/21416/16592/16000/20787/93759/12724/22668/22337/67800/16002/13350/68041/20583/18033/66082/53357/11370/12160/76854/12567/11651/74186/12912/67181/20655,48,1196,0
BP,GO:0042110,T cell activation,120/3993,479/19395,0.009527727531879098,0.048673395035455876,0.03560905950005379,14961/20315/15040/14960/16149/18782/223601/14991/58185/16362/278180/22329/11540/12389/20304/19401/21813/20869/19171/16846/12504/22042/20971/109594/14998/12767/16408/56717/243864/235320/14252/16952/22724/170780/19885/19165/15216/19090/16852/19261/56335/14255/15519/56457/65960/66592/16000/15510/11774/432763/16450/12721/59287/11776/20185/20668/18950/328365/54644/16453/11350/27060/78317/11596/17085/23882/56048/12502/13846/54167/12015/14534/16410/19164/16002/12772/20663/107817/50498/66494/12520/16423/16008/22324/19883/56218/18439/269023/19056/18021/58240/51797/13848/13200/240754/15894/56436/65113/12476/17221/14225/12479/20848/22034/16194/70103/57765/12047/16590/12394/20227/16184/57438/20852/68137/14102/11789/107568/319583/11629,120,1197,-1.1606373412055495
BP,GO:0010721,negative regulation of cell development,96/3993,374/19395,0.009686031508849854,0.049381915619980586,0.03612740739078496,13388/14972/14381/56177/20620/66725/12579/12389/18858/12825/13684/193034/20348/217166/11816/16169/16332/20187/14964/230103/16835/22339/20257/269951/19218/26921/16814/28000/14114/23790/20358/19205/231580/27354/19347/16852/107585/15213/235472/14168/15901/14567/50915/331401/13636/19736/68585/101490/16000/19270/13844/84035/20481/15982/22352/20660/11785/50849/108911/66867/121021/60595/103967/67838/20666/70827/16412/19164/18472/56484/56294/107351/18742/108151/17257/320191/15182/235106/74116/28185/21648/27369/17268/20370/74132/216616/12317/20848/29869/67655/94091/76893/69064/14102/380711/269473,96,1199,2.3426855691013415
BP,GO:0010662,regulation of striated muscle cell apoptotic process,20/3993,58/19395,0.009690645747175259,0.049381915619980586,0.03612740739078496,16009/12334/11606/16202/319801/15481/26419/93759/223864/108058/18537/276770/18024/12633/26408/75734/19732/18148/11739/12176,20,1199,1.6536212616062236
BP,GO:0015909,long-chain fatty acid transport,20/3993,58/19395,0.009690645747175259,0.049381915619980586,0.03612740739078496,18782/11816/384783/14081/19299/107508/16952/12491/26569/72508/11652/17319/66350/17250/67452/11770/11520/53357/11651/11957,20,1199,0.6002450479987809
BP,GO:1901655,cellular response to ketone,25/3993,77/19395,0.009750176981159023,0.049643906944036156,0.03631907811028165,13684/83383/107476/56399/19218/11490/11826/72508/18534/15387/93759/11622/19217/11677/73158/51810/108079/66521/57320/16601/12371/14683/433294/12567/11651,25,1201,0.48038446141526137
BP,GO:0120163,negative regulation of cold-induced thermogenesis,17/3993,47/19395,0.009803898226366787,0.04987590487041007,0.0364888059042463,107515/18559/384569/11865/20869/217166/11668/15901/230598/216805/94187/16775/19744/21887/66082/27399/72542,17,1202,1.0482848367219184
BP,GO:0006213,pyrimidine nucleoside metabolic process,11/3993,26/19395,0.009837000740794955,0.049878324651709084,0.03649057619654234,18103/55936/56248/80914/331487/66588/79059/22247/103149/51797/66194,11,1204.5,-0.30151134457776363
BP,GO:0006376,mRNA splice site selection,11/3993,26/19395,0.009837000740794955,0.049878324651709084,0.03649057619654234,19655/192196/110809/56758/231386/231769/67684/66978/67996/14007/328110,11,1204.5,-1.2862393885688161
BP,GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,11/3993,26/19395,0.009837000740794955,0.049878324651709084,0.03649057619654234,26554/66887/27377/320011/110616/224727/64136/20316/269523/217734/67013,11,1204.5,2.25
BP,GO:0031440,regulation of mRNA 3'-end processing,11/3993,26/19395,0.009837000740794955,0.049878324651709084,0.03649057619654234,235497/107951/18789/432508/231386/22083/229709/208922/233900/269061/433702,11,1204.5,-0.32539568672798425
CC,GO:0019866,organelle inner membrane,169/4043,438/19933,4.388560591121943e-19,3.3133632462970667e-16,2.3005296572407656e-16,11740/27273/27376/18563/66725/56295/58185/68316/26926/12908/66272/381510/66427/66945/14661/22334/17713/66841/18673/109754/11949/70456/53600/19299/269951/56615/67092/56384/22117/625249/226139/17448/75778/70316/234847/30059/56428/74868/66271/19044/56451/76614/227731/17125/67003/52538/227197/97212/20656/19165/229663/56322/233870/73078/11656/68943/270166/66865/52585/230935/15108/67712/226646/66592/52668/407790/67554/67900/30058/15510/56199/27377/12896/93759/231279/68614/330189/234384/114896/72900/21854/84682/19125/246696/94279/56462/68342/67283/12040/66142/18440/30055/98386/11947/74143/71998/20462/225887/110911/30057/71679/28080/12859/68636/18975/70397/66046/67914/223697/13088/27397/19164/52892/66445/21856/94284/214952/21917/66154/68198/73166/18439/320951/22228/12857/69923/66092/17993/14151/11739/13358/17995/69597/18674/380836/72039/67247/11946/104086/270035/71883/192287/22333/14356/22272/20848/224640/97086/66043/66586/73095/12034/56749/67414/74610/69906/108888/66821/11370/67267/66098/72795/11671/66377/15159/68349/11957/67013/12867,169,1,5.417891262736887
CC,GO:0005743,mitochondrial inner membrane,155/4043,399/19933,6.310722831727041e-18,2.382297868976958e-15,1.6540736685263506e-15,11740/27273/27376/18563/66725/56295/58185/68316/26926/12908/66272/66427/66945/14661/22334/17713/66841/18673/109754/11949/70456/53600/19299/269951/56615/67092/56384/22117/625249/226139/17448/75778/70316/234847/30059/56428/74868/66271/19044/56451/76614/227731/67003/52538/227197/97212/20656/229663/56322/233870/73078/11656/68943/270166/66865/52585/230935/15108/67712/226646/66592/407790/67554/67900/30058/15510/56199/27377/12896/231279/68614/234384/114896/72900/21854/84682/19125/246696/94279/56462/68342/67283/12040/66142/30055/11947/74143/71998/225887/110911/30057/71679/28080/12859/68636/18975/70397/66046/67914/13088/27397/19164/52892/66445/21856/94284/214952/66154/68198/320951/22228/12857/69923/66092/17993/14151/11739/13358/17995/69597/18674/380836/72039/67247/11946/104086/270035/71883/192287/22333/14356/22272/20848/97086/66043/66586/73095/12034/56749/67414/74610/69906/108888/66821/11370/67267/66098/72795/11671/66377/15159/68349/11957/67013/12867,155,2,5.645630421586491
