target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction,Category
ENSMUST00000039380.8,ENSMUSG00000040055,Gjb6,Gjb6-001,NaN,NA,NA,NA
ENSMUST00000022338.6,ENSMUSG00000021804,Rgr,Rgr-201,0.8249469416885409,NA,NA,NA
ENSMUST00000063824.13,ENSMUSG00000052142,Rasal3,Rasal3-001,0.06497254504782511,NA,NA,NA
ENSMUST00000102631.1,ENSMUSG00000075186,Olfr1058,Olfr1058-001,NaN,NA,NA,NA
ENSMUST00000101636.2,ENSMUSG00000073243,Gm9,Gm9-001,NaN,NA,NA,NA
ENSMUST00000102948.10,ENSMUSG00000016477,E2f3,E2f3-001,1.4615088659077808,NA,NA,NA
ENSMUST00000090853.4,ENSMUSG00000068879,Gm5773,Gm5773-001,NaN,NA,NA,NA
ENSMUST00000171039.1,ENSMUSG00000091924,Vmn1r185,Vmn1r185-001,NaN,NA,NA,NA
ENSMUST00000112478.7,ENSMUSG00000029503,P2rx2,P2rx2-005,NaN,NA,NA,NA
ENSMUST00000099889.1,ENSMUSG00000075185,Olfr1061,Olfr1061-001,NaN,NA,NA,NA
ENSMUST00000000809.2,ENSMUSG00000000792,Slc5a5,Slc5a5-001,1.1450310581563012,NA,NA,NA
ENSMUST00000100554.7,ENSMUSG00000075610,Tmem92,Tmem92-001,Inf,NA,NA,NA
ENSMUST00000078695.4,ENSMUSG00000046435,Gm13078,Gm13078-001,0,NA,NA,NA
ENSMUST00000106710.2,ENSMUSG00000078605,E030025P04Rik,E030025P04Rik-001,0.3544591655286665,NA,NA,NA
ENSMUST00000071484.3,ENSMUSG00000060303,Olfr1447,Olfr1447-201,NaN,NA,NA,NA
ENSMUST00000079865.4,ENSMUSG00000061975,Olfr492,Olfr492-201,NaN,NA,NA,NA
ENSMUST00000048382.4,ENSMUSG00000035491,Fthl17a,Fthl17a-001,Inf,NA,NA,NA
ENSMUST00000080106.1,ENSMUSG00000093980,Olfr493,Olfr493-201,NaN,NA,NA,NA
ENSMUST00000075953.1,ENSMUSG00000060256,Tdpoz4,Tdpoz4-001,NaN,NA,NA,NA
ENSMUST00000115210.1,ENSMUSG00000071773,Rhox1,Rhox1-001,NaN,NA,NA,NA
ENSMUST00000105213.4,ENSMUSG00000090059,Olfr1062,Olfr1062-001,NaN,NA,NA,NA
ENSMUST00000023260.4,ENSMUSG00000022595,Lypd2,Lypd2-001,3.9161218211987583,NA,NA,NA
ENSMUST00000117172.8,ENSMUSG00000050122,Vwa3b,Vwa3b-001,NaN,NA,NA,NA
ENSMUST00000164069.7,ENSMUSG00000090472,Gm3047,Gm3047-001,NaN,NA,NA,NA
ENSMUST00000085144.10,ENSMUSG00000066031,Gm13023,Gm13023-001,NaN,NA,NA,NA
ENSMUST00000053225.6,ENSMUSG00000045591,Olig3,Olig3-201,0.6220290176799227,NA,NA,NA
ENSMUST00000127918.1,ENSMUSG00000079170,Gm13941,Gm13941-001,NaN,NA,NA,NA
ENSMUST00000102713.10,ENSMUSG00000053896,4933409G03Rik,4933409G03Rik-001,NaN,NA,NA,NA
ENSMUST00000022641.8,ENSMUSG00000022057,Adamdec1,Adamdec1-201,0,NA,NA,NA
ENSMUST00000087359.5,ENSMUSG00000070870,Cryge,Cryge-001,NaN,NA,NA,NA
ENSMUST00000108458.9,ENSMUSG00000040714,Klc3,Klc3-001,NaN,NA,NA,NA
ENSMUST00000009354.9,ENSMUSG00000009210,Prr29,Prr29-001,0.2857627300073374,NA,NA,NA
ENSMUST00000168680.1,ENSMUSG00000092009,Myh15,Myh15-201,0.7584795250030156,NA,NA,NA
ENSMUST00000099400.2,ENSMUSG00000074817,Papolb,Papolb-001,0.7154212116161635,NA,NA,NA
ENSMUST00000150897.7,ENSMUSG00000061356,Nuggc,Nuggc-001,Inf,NA,NA,NA
ENSMUST00000179919.2,ENSMUSG00000096351,Samd11,Samd11-201,0.9163274296003672,NA,NA,NA
ENSMUST00000045028.14,ENSMUSG00000067299,Crygd,Crygd-001,0,NA,NA,NA
ENSMUST00000019374.13,ENSMUSG00000019230,Lhx9,Lhx9-002,NaN,NA,NA,NA
ENSMUST00000179915.3,ENSMUSG00000094945,Rhox4a2,Rhox4a2-001,NaN,NA,NA,NA
ENSMUST00000184688.7,ENSMUSG00000079637,Rhox2c,Rhox2c-002,NaN,NA,NA,NA
ENSMUST00000027089.14,ENSMUSG00000025952,Crygc,Crygc-001,NaN,NA,NA,NA
ENSMUST00000076406.1,ENSMUSG00000095239,Olfr497,Olfr497-201,NaN,NA,NA,NA
ENSMUST00000027230.2,ENSMUSG00000026063,Pih1d3,Pih1d3-001,NaN,NA,NA,NA
ENSMUST00000115183.1,ENSMUSG00000079635,Rhox4c,Rhox4c-001,NaN,NA,NA,NA
ENSMUST00000052601.3,ENSMUSG00000046354,Defb14,Defb14-001,NaN,NA,NA,NA
ENSMUST00000014174.13,ENSMUSG00000014030,Pax5,Pax5-001,0.07596670917577007,NA,NA,NA
ENSMUST00000115191.6,ENSMUSG00000079638,Rhox2b,Rhox2b-001,NaN,NA,NA,NA
ENSMUST00000040925.3,ENSMUSG00000028236,Sdr16c5,Sdr16c5-001,Inf,NA,NA,NA
ENSMUST00000089075.5,ENSMUSG00000071770,Rhox4e,Rhox4e-001,NaN,NA,NA,NA
ENSMUST00000098811.3,ENSMUSG00000074378,Bsph1,Bsph1-001,NaN,NA,NA,NA
ENSMUST00000027090.8,ENSMUSG00000073658,Crygb,Crygb-001,NaN,NA,NA,NA
ENSMUST00000038692.5,ENSMUSG00000035057,Mgat4d,Mgat4d-001,1.497502320251572,NA,NA,NA
ENSMUST00000115188.8,ENSMUSG00000079636,Rhox3c,Rhox3c-004,NaN,NA,NA,NA
ENSMUST00000026209.4,ENSMUSG00000025195,Dnmbp,Dnmbp-201,NaN,NA,NA,NA
ENSMUST00000115179.3,ENSMUSG00000095698,Rhox2d,Rhox2d-001,NaN,NA,NA,NA
ENSMUST00000057932.7,ENSMUSG00000075605,2300005B03Rik,2300005B03Rik-001,0.93289086639237,NA,NA,NA
ENSMUST00000063508.14,ENSMUSG00000025892,Gria4,Gria4-202,0.6408073068952332,NA,NA,NA
ENSMUST00000115194.4,ENSMUSG00000079639,Rhox4a,Rhox4a-001,NaN,NA,NA,NA
ENSMUST00000061497.8,ENSMUSG00000044429,Cryga,Cryga-001,NaN,NA,NA,NA
ENSMUST00000132464.1,ENSMUSG00000079169,Gm15130,Gm15130-001,NaN,NA,NA,NA
ENSMUST00000110267.8,ENSMUSG00000022340,Sybu,Sybu-202,3.7587228852067933,NA,NA,NA
ENSMUST00000081780.3,ENSMUSG00000058005,Tdpoz3,Tdpoz3-001,NaN,NA,NA,NA
ENSMUST00000144760.2,ENSMUSG00000100846,Gm28845,Gm28845-001,NaN,NA,NA,NA
ENSMUST00000023832.6,ENSMUSG00000023070,Rgn,Rgn-001,9.695322786751152,NA,NA,NA
ENSMUST00000063340.11,ENSMUSG00000051827,Rhox2a,Rhox2a-001,NaN,NA,NA,NA
ENSMUST00000148020.7,ENSMUSG00000044816,D630023F18Rik,D630023F18Rik-002,0.5077700245994773,NA,NA,NA
ENSMUST00000153891.7,ENSMUSG00000028801,Stpg1,Stpg1-003,2.1477170381876194,NA,NA,NA
ENSMUST00000115203.9,ENSMUSG00000071772,Rhox3a,Rhox3a-001,NaN,NA,NA,NA
ENSMUST00000143677.1,ENSMUSG00000061451,Tmem151a,Tmem151a-004,0.6553859201309002,NA,NA,NA
ENSMUST00000009732.7,ENSMUSG00000009588,St6galnac1,St6galnac1-001,0.5593409638878772,NA,NA,NA
ENSMUST00000072167.9,ENSMUSG00000096788,Rhox2e,Rhox2e-001,NaN,NA,NA,NA
ENSMUST00000146292.7,ENSMUSG00000034145,Tmem63c,Tmem63c-001,NaN,NA,NA,NA
ENSMUST00000112022.4,ENSMUSG00000038357,Camp,Camp-001,0.46212419416787454,NA,NA,NA
ENSMUST00000108526.5,ENSMUSG00000078800,Bsph2,Bsph2-001,NaN,NA,NA,NA
ENSMUST00000184565.7,ENSMUSG00000095601,Rhox3a2,Rhox3a2-001,NaN,NA,NA,NA
ENSMUST00000191829.1,ENSMUSG00000102692,Dchs2,Dchs2-001,0.5426652721886764,NA,NA,NA
ENSMUST00000029871.11,ENSMUSG00000028217,Cdh17,Cdh17-001,0.25464601069744913,NA,NA,NA
ENSMUST00000096458.4,ENSMUSG00000071771,Rhox4b,Rhox4b-001,NaN,NA,NA,NA
ENSMUST00000029955.4,ENSMUSG00000028287,1700009N14Rik,1700009N14Rik-001,Inf,NA,NA,NA
ENSMUST00000115175.3,ENSMUSG00000079633,Rhox4d,Rhox4d-001,NaN,NA,NA,NA
ENSMUST00000038769.2,ENSMUSG00000040808,S100g,S100g-001,0.35102108808775523,NA,NA,NA
ENSMUST00000054051.4,ENSMUSG00000049010,Olfr982,Olfr982-201,1.5206004459953757,NA,NA,NA
ENSMUST00000125621.1,ENSMUSG00000079324,4932414N04Rik,4932414N04Rik-006,0.8418246354005218,NA,NA,NA
ENSMUST00000031673.6,ENSMUSG00000029663,Gngt1,Gngt1-001,0.8068497154868557,NA,NA,NA
ENSMUST00000050996.5,ENSMUSG00000044205,Olfr983,Olfr983-201,NaN,NA,NA,NA
ENSMUST00000115198.9,ENSMUSG00000059626,Rhox3e,Rhox3e-001,NaN,NA,NA,NA
ENSMUST00000152283.7,ENSMUSG00000039131,Gipc2,Gipc2-002,1.138660803421061,NA,NA,NA
ENSMUST00000056795.3,ENSMUSG00000045812,Olfr984,Olfr984-201,NaN,NA,NA,NA
ENSMUST00000099328.1,ENSMUSG00000074780,Anapc15-ps,Anapc15-ps-201,NaN,NA,NA,NA
ENSMUST00000060345.5,ENSMUSG00000049073,Olfr985,Olfr985-201,NaN,NA,NA,NA
ENSMUST00000054737.2,ENSMUSG00000048456,Olfr1448,Olfr1448-201,NaN,NA,NA,NA
ENSMUST00000099885.1,ENSMUSG00000075181,Olfr1066,Olfr1066-001,NaN,NA,NA,NA
ENSMUST00000081017.2,ENSMUSG00000059230,Defb4,Defb4-001,NaN,NA,NA,NA
ENSMUST00000020920.9,ENSMUSG00000020599,Rgs9,Rgs9-001,0,NA,NA,NA
ENSMUST00000105769.7,ENSMUSG00000059218,Gm13084,Gm13084-002,NaN,NA,NA,NA
ENSMUST00000034860.4,ENSMUSG00000032310,Cyp1a2,Cyp1a2-201,8.89900676110224,NA,NA,NA
ENSMUST00000041964.6,ENSMUSG00000037537,H2-M11,H2-M11-001,1.794588331103845,NA,NA,NA
ENSMUST00000128197.7,ENSMUSG00000001986,Gria3,Gria3-005,0.5034219380520152,NA,NA,NA
ENSMUST00000159076.7,ENSMUSG00000040340,1700019B03Rik,1700019B03Rik-002,0,NA,NA,NA
ENSMUST00000095932.4,ENSMUSG00000071470,Ccnb1ip1,Ccnb1ip1-201,0.4467380840146847,NA,NA,NA
ENSMUST00000112658.7,ENSMUSG00000054423,Cadps,Cadps-203,Inf,NA,NA,NA
ENSMUST00000094522.7,ENSMUSG00000029451,Gm13103,Gm13103-001,NaN,NA,NA,NA
ENSMUST00000056005.2,ENSMUSG00000049498,Olfr1449,Olfr1449-201,NaN,NA,NA,NA
ENSMUST00000169583.7,ENSMUSG00000079265,Gm8257,Gm8257-001,NaN,NA,NA,NA
ENSMUST00000078933.4,ENSMUSG00000058014,Olfr502,Olfr502-201,NaN,NA,NA,NA
ENSMUST00000096449.1,ENSMUSG00000071764,Olfr1320,Olfr1320-001,NaN,NA,NA,NA
ENSMUST00000043094.12,ENSMUSG00000038209,Itln1,Itln1-001,NaN,NA,NA,NA
ENSMUST00000053830.4,ENSMUSG00000048686,Hmgb4,Hmgb4-001,NaN,NA,NA,NA
ENSMUST00000129619.7,ENSMUSG00000028804,Csmd2,Csmd2-002,0.4867698693109329,NA,NA,NA
ENSMUST00000088876.4,ENSMUSG00000067971,Olfr1321,Olfr1321-001,NaN,NA,NA,NA
ENSMUST00000060185.2,ENSMUSG00000048721,Fndc9,Fndc9-001,0.6372914186064409,NA,NA,NA
ENSMUST00000034393.6,ENSMUSG00000031919,Tmed6,Tmed6-201,Inf,NA,NA,NA
ENSMUST00000062229.5,ENSMUSG00000051095,Olfr986,Olfr986-201,NaN,NA,NA,NA
ENSMUST00000077356.6,ENSMUSG00000040650,Cyp2b23,Cyp2b23-001,Inf,NA,NA,NA
ENSMUST00000179279.1,ENSMUSG00000094311,Rfpl4b,Rfpl4b-001,1.6145022584763142,NA,NA,NA
ENSMUST00000128278.7,ENSMUSG00000034758,Tle6,Tle6-003,0.2925339276377195,NA,NA,NA
ENSMUST00000162676.1,ENSMUSG00000086277,4930558K02Rik,4930558K02Rik-001,1.1868957937933,NA,NA,NA
ENSMUST00000043725.8,ENSMUSG00000070695,Cntnap5a,Cntnap5a-001,0.6812566040847355,NA,NA,NA
ENSMUST00000026210.4,ENSMUSG00000025196,Cpn1,Cpn1-001,1.2845553332365225,NA,NA,NA
ENSMUST00000078162.3,ENSMUSG00000060759,Olfr503,Olfr503-201,NaN,NA,NA,NA
ENSMUST00000075595.2,ENSMUSG00000060105,Olfr504,Olfr504-201,Inf,NA,NA,NA
ENSMUST00000026462.6,ENSMUSG00000025396,Hsd17b6,Hsd17b6-201,Inf,NA,NA,NA
ENSMUST00000020071.3,ENSMUSG00000019913,Sim1,Sim1-201,0.6650735526925263,NA,NA,NA
ENSMUST00000108214.8,ENSMUSG00000040387,Klhl32,Klhl32-005,1.3278821850578577,NA,NA,NA
ENSMUST00000105767.1,ENSMUSG00000078512,Pramef6,Pramef6-001,NaN,NA,NA,NA
ENSMUST00000142636.7,ENSMUSG00000027157,4930430A15Rik,4930430A15Rik-002,0.5266459753186048,NA,NA,NA
ENSMUST00000163738.7,ENSMUSG00000094258,Gm8159,Gm8159-001,0.7151485980174541,NA,NA,NA
ENSMUST00000077343.2,ENSMUSG00000058244,Olfr506,Olfr506-201,NaN,NA,NA,NA
ENSMUST00000108525.3,ENSMUSG00000078799,Sult2a5,Sult2a5-001,NaN,NA,NA,NA
ENSMUST00000062695.1,ENSMUSG00000047079,Ube2dnl2,Ube2dnl2-001,NaN,NA,NA,NA
ENSMUST00000108383.1,ENSMUSG00000071019,Sdr16c6,Sdr16c6-001,NaN,NA,NA,NA
ENSMUST00000080014.1,ENSMUSG00000061000,Olfr507,Olfr507-201,NaN,NA,NA,NA
ENSMUST00000105766.1,ENSMUSG00000078511,Pramef25,Pramef25-001,NaN,NA,NA,NA
ENSMUST00000193529.1,ENSMUSG00000095822,Gm9117,Gm9117-001,NaN,NA,NA,NA
ENSMUST00000072914.2,ENSMUSG00000063764,Olfr508,Olfr508-201,NaN,NA,NA,NA
ENSMUST00000163525.7,ENSMUSG00000090872,Gm3239,Gm3239-001,Inf,NA,NA,NA
ENSMUST00000105763.1,ENSMUSG00000078510,Gm13101,Gm13101-001,NaN,NA,NA,NA
ENSMUST00000070584.4,ENSMUSG00000051788,4930564D02Rik,4930564D02Rik-001,NaN,NA,NA,NA
ENSMUST00000040404.7,ENSMUSG00000034634,Ly6d,Ly6d-001,0.24588100408042227,NA,NA,NA
ENSMUST00000134204.1,ENSMUSG00000046854,Pip5kl1,Pip5kl1-004,0,NA,NA,NA
ENSMUST00000169465.7,ENSMUSG00000091700,Gm7876,Gm7876-001,Inf,NA,NA,NA
ENSMUST00000138783.7,ENSMUSG00000021303,Gng4,Gng4-002,NaN,NA,NA,NA
ENSMUST00000012186.8,ENSMUSG00000012042,4930579F01Rik,4930579F01Rik-001,NaN,NA,NA,NA
ENSMUST00000068551.8,ENSMUSG00000031362,Xlr4c,Xlr4c-006,0.7238147684173701,NA,NA,NA
ENSMUST00000040153.14,ENSMUSG00000036192,Rorb,Rorb-001,2.4059812002251335,NA,NA,NA
ENSMUST00000033442.13,ENSMUSG00000031111,Igsf1,Igsf1-001,2.5847315528681722,NA,NA,NA
ENSMUST00000004829.12,ENSMUSG00000004709,Cd244,Cd244-001,0,NA,NA,NA
ENSMUST00000082006.1,ENSMUSG00000062892,Olfr1450,Olfr1450-201,NaN,NA,NA,NA
ENSMUST00000063144.1,ENSMUSG00000046913,Olfr1451,Olfr1451-201,NaN,NA,NA,NA
ENSMUST00000098879.1,ENSMUSG00000094163,Tdpoz5,Tdpoz5-001,Inf,NA,NA,NA
ENSMUST00000105307.7,ENSMUSG00000020042,Btbd11,Btbd11-001,0.7858315581930697,NA,NA,NA
ENSMUST00000068878.13,ENSMUSG00000004707,Ly9,Ly9-001,0.32611903704892403,NA,NA,NA
ENSMUST00000156188.7,ENSMUSG00000067768,Xlr4b,Xlr4b-007,Inf,NA,NA,NA
ENSMUST00000024200.6,ENSMUSG00000078520,Cela3a,Cela3a-001,0.5021029839554807,NA,NA,NA
ENSMUST00000165003.7,ENSMUSG00000091923,Gm8267,Gm8267-001,NaN,NA,NA,NA
ENSMUST00000201734.3,ENSMUSG00000043747,1520401A03Rik,1520401A03Rik-004,0.29738869473100543,NA,NA,NA
ENSMUST00000190565.1,ENSMUSG00000095302,Ssty2,Ssty2-001,NaN,NA,NA,NA
ENSMUST00000063112.3,ENSMUSG00000050756,Defb6,Defb6-001,NaN,NA,NA,NA
ENSMUST00000072777.13,ENSMUSG00000056758,Hmga2,Hmga2-001,2.41276854223607,NA,NA,NA
ENSMUST00000095436.1,ENSMUSG00000071169,Defb46,Defb46-001,NaN,NA,NA,NA
ENSMUST00000171322.2,ENSMUSG00000091318,Gm5415,Gm5415-001,0.1988103996391733,NA,NA,NA
ENSMUST00000022612.9,ENSMUSG00000022033,Pbk,Pbk-001,0.5358464511351851,NA,NA,NA
ENSMUST00000027226.11,ENSMUSG00000026058,Khdrbs2,Khdrbs2-001,NaN,NA,NA,NA
ENSMUST00000110763.1,ENSMUSG00000039785,Defb5,Defb5-001,NaN,NA,NA,NA
ENSMUST00000163325.7,ENSMUSG00000090539,Gm9602,Gm9602-001,0.17941133125066216,NA,NA,NA
ENSMUST00000159861.8,ENSMUSG00000073530,Pappa2,Pappa2-001,1.4563574205730574,NA,NA,NA
ENSMUST00000166025.7,ENSMUSG00000091494,Gm3269,Gm3269-001,NaN,NA,NA,NA
ENSMUST00000180746.1,ENSMUSG00000094328,Gm9125,Gm9125-001,NaN,NA,NA,NA
ENSMUST00000091692.3,ENSMUSG00000095251,Gm10697,Gm10697-001,Inf,NA,NA,NA
ENSMUST00000015267.4,ENSMUSG00000024171,Prss28,Prss28-001,Inf,NA,NA,NA
ENSMUST00000086148.7,ENSMUSG00000070811,Sult2a2,Sult2a2-001,NaN,NA,NA,NA
ENSMUST00000185691.6,ENSMUSG00000072754,Lrcol1,Lrcol1-003,Inf,NA,NA,NA
ENSMUST00000061690.2,ENSMUSG00000049280,Olfr509,Olfr509-201,NaN,NA,NA,NA
ENSMUST00000144711.8,ENSMUSG00000039375,Wdr17,Wdr17-001,NaN,NA,NA,NA
ENSMUST00000105006.1,ENSMUSG00000078208,Fthl17b,Fthl17b-001,NaN,NA,NA,NA
ENSMUST00000041662.2,ENSMUSG00000037334,H2-M1,H2-M1-001,5.50163449246137,NA,NA,NA
ENSMUST00000080839.1,ENSMUSG00000058147,Xlr3c,Xlr3c-001,1.4450983615499757,NA,NA,NA
ENSMUST00000106587.8,ENSMUSG00000061298,Agbl4,Agbl4-004,NaN,NA,NA,NA
ENSMUST00000075792.4,ENSMUSG00000060685,Fthl17c,Fthl17c-001,NaN,NA,NA,NA
ENSMUST00000121226.7,ENSMUSG00000035435,Abca17,Abca17-001,0,NA,NA,NA
ENSMUST00000119146.7,ENSMUSG00000022245,Skor1,Skor1-001,0.32882877086469386,NA,NA,NA
ENSMUST00000078574.11,ENSMUSG00000058328,Xlr5a,Xlr5a-001,NaN,NA,NA,NA
ENSMUST00000002259.12,ENSMUSG00000002190,Clgn,Clgn-001,2.051882562047455,NA,NA,NA
ENSMUST00000173211.7,ENSMUSG00000036185,Sapcd1,Sapcd1-004,0.3102184522312362,NA,NA,NA
ENSMUST00000150384.2,ENSMUSG00000087075,A230065H16Rik,A230065H16Rik-201,0,NA,NA,NA
ENSMUST00000033852.7,ENSMUSG00000039775,Defb3,Defb3-001,NaN,NA,NA,NA
ENSMUST00000115685.9,ENSMUSG00000022763,Aifm3,Aifm3-001,0.5883479262233401,NA,NA,NA
ENSMUST00000108522.4,ENSMUSG00000078798,Sult2a1,Sult2a1-001,NaN,NA,NA,NA
ENSMUST00000099620.4,ENSMUSG00000074966,Olfr1275,Olfr1275-001,NaN,NA,NA,NA
ENSMUST00000073322.1,ENSMUSG00000063844,Olfr1276,Olfr1276-001,NaN,NA,NA,NA
ENSMUST00000164459.1,ENSMUSG00000091185,Gm3278,Gm3278-001,0,NA,NA,NA
ENSMUST00000095959.1,ENSMUSG00000071489,Ptgdr,Ptgdr-001,1.2634583995750395,NA,NA,NA
ENSMUST00000102522.4,ENSMUSG00000023433,Cela3b,Cela3b-001,0,NA,NA,NA
ENSMUST00000166776.7,ENSMUSG00000094132,Gm3264,Gm3264-001,0.6185765571531509,NA,NA,NA
ENSMUST00000030274.6,ENSMUSG00000028545,Bend5,Bend5-001,0.17593386453550222,NA,NA,NA
ENSMUST00000031937.3,ENSMUSG00000029885,Moxd2,Moxd2-001,NaN,NA,NA,NA
ENSMUST00000036917.2,ENSMUSG00000037335,Hand1,Hand1-001,NaN,NA,NA,NA
ENSMUST00000105762.1,ENSMUSG00000078509,Pramef17,Pramef17-001,NaN,NA,NA,NA
ENSMUST00000054588.14,ENSMUSG00000026147,Col9a1,Col9a1-001,NaN,NA,NA,NA
ENSMUST00000076289.1,ENSMUSG00000096209,Olfr510,Olfr510-201,NaN,NA,NA,NA
ENSMUST00000111368.7,ENSMUSG00000026683,Nuf2,Nuf2-002,1.9927484975286067,NA,NA,NA
ENSMUST00000114517.1,ENSMUSG00000079566,Spin2d,Spin2d-001,NaN,NA,NA,NA
ENSMUST00000135742.7,ENSMUSG00000072479,Xlr5b,Xlr5b-001,NaN,NA,NA,NA
ENSMUST00000093100.2,ENSMUSG00000031831,Dnaaf1,Dnaaf1-001,1.1695367006451387,NA,NA,NA
ENSMUST00000063920.2,ENSMUSG00000030651,Art2b,Art2b-001,0,NA,NA,NA
ENSMUST00000105004.1,ENSMUSG00000078206,Fthl17d,Fthl17d-001,NaN,NA,NA,NA
ENSMUST00000168807.2,ENSMUSG00000090892,Vmn2r41,Vmn2r41-001,Inf,NA,NA,NA
ENSMUST00000002533.14,ENSMUSG00000002459,Rgs20,Rgs20-002,0.5929365930924974,NA,NA,NA
ENSMUST00000168630.3,ENSMUSG00000063626,Unc5d,Unc5d-201,1.1446055473227081,NA,NA,NA
ENSMUST00000080594.7,ENSMUSG00000062028,Irgc1,Irgc1-002,0,NA,NA,NA
ENSMUST00000179777.2,ENSMUSG00000094429,Gm19965,Gm19965-001,3.9824014823288345,NA,NA,NA
ENSMUST00000034533.6,ENSMUSG00000032034,Kcnj5,Kcnj5-201,Inf,NA,NA,NA
ENSMUST00000186341.1,ENSMUSG00000100265,Gm28363,Gm28363-001,NaN,NA,NA,NA
ENSMUST00000096509.6,ENSMUSG00000071815,Fthl17e,Fthl17e-001,NaN,NA,NA,NA
ENSMUST00000033820.3,ENSMUSG00000031443,F7,F7-001,1.6553818661366904,NA,NA,NA
ENSMUST00000159329.7,ENSMUSG00000041771,Slc24a4,Slc24a4-002,3.781878613108016,NA,NA,NA
ENSMUST00000153686.1,ENSMUSG00000085583,Gm15676,Gm15676-001,0.7483821194742889,NA,NA,NA
ENSMUST00000087773.1,ENSMUSG00000094755,Olfr1453,Olfr1453-201,NaN,NA,NA,NA
ENSMUST00000047334.9,ENSMUSG00000041248,Kcnj1,Kcnj1-201,2.9821402953221368,NA,NA,NA
ENSMUST00000086282.11,ENSMUSG00000070844,Vmn2r42,Vmn2r42-001,NaN,NA,NA,NA
ENSMUST00000184255.1,ENSMUSG00000099104,Gm17087,Gm17087-001,0,NA,NA,NA
ENSMUST00000111072.7,ENSMUSG00000014725,Adam28,Adam28-202,0.980358560658688,NA,NA,NA
ENSMUST00000127815.1,ENSMUSG00000029182,1700001C02Rik,1700001C02Rik-002,0.248840641359116,NA,NA,NA
ENSMUST00000035521.10,ENSMUSG00000040866,Rsph6a,Rsph6a-001,NaN,NA,NA,NA
ENSMUST00000033854.3,ENSMUSG00000031471,Defb8,Defb8-001,NaN,NA,NA,NA
ENSMUST00000059893.7,ENSMUSG00000062064,Slc2a7,Slc2a7-001,1.004293513661053,NA,NA,NA
ENSMUST00000048229.8,ENSMUSG00000034057,Myrfl,Myrfl-201,0.5382080950760944,NA,NA,NA
ENSMUST00000078307.6,ENSMUSG00000061584,Lyg2,Lyg2-001,NaN,NA,NA,NA
ENSMUST00000193888.5,ENSMUSG00000102367,Kiss1,Kiss1-001,NaN,NA,NA,NA
ENSMUST00000047851.3,ENSMUSG00000037790,Defb7,Defb7-001,NaN,NA,NA,NA
ENSMUST00000104979.1,ENSMUSG00000078179,Rnf148,Rnf148-001,NaN,NA,NA,NA
ENSMUST00000073732.4,ENSMUSG00000094986,Olfr1454,Olfr1454-201,NaN,NA,NA,NA
ENSMUST00000077855.7,ENSMUSG00000066704,Cyp2b19,Cyp2b19-001,NaN,NA,NA,NA
ENSMUST00000198837.2,ENSMUSG00000105276,Gm42691,Gm42691-001,0.36316641841375297,NA,NA,NA
ENSMUST00000200398.1,ENSMUSG00000105078,Gm35911,Gm35911-001,0.2844256807311356,NA,NA,NA
ENSMUST00000019469.2,ENSMUSG00000078650,G6pc,G6pc-001,0.9075797169461647,NA,NA,NA
ENSMUST00000153118.1,ENSMUSG00000024173,Tpsab1,Tpsab1-001,6.746786297297411,NA,NA,NA
ENSMUST00000179310.3,ENSMUSG00000094152,Slc6a16,Slc6a16-201,0.3187922126803289,NA,NA,NA
ENSMUST00000029686.3,ENSMUSG00000028051,Hcn3,Hcn3-001,0.5687065954935934,NA,NA,NA
ENSMUST00000188801.1,ENSMUSG00000101303,B020011L13Rik,B020011L13Rik-001,NaN,NA,NA,NA
ENSMUST00000094557.6,ENSMUSG00000103421,Golt1a,Golt1a-001,NaN,NA,NA,NA
ENSMUST00000177678.1,ENSMUSG00000096393,Gm590,Gm590-001,1.5173911965573592,NA,NA,NA
ENSMUST00000187455.1,ENSMUSG00000100305,Gm28360,Gm28360-001,3.2683040012230773,NA,NA,NA
ENSMUST00000035075.12,ENSMUSG00000032494,Tdgf1,Tdgf1-001,NaN,NA,NA,NA
ENSMUST00000091676.11,ENSMUSG00000073724,Pramel4,Pramel4-003,NaN,NA,NA,NA
ENSMUST00000191265.1,ENSMUSG00000101415,Gm28168,Gm28168-001,0.8654773555207048,NA,NA,NA
ENSMUST00000185381.1,ENSMUSG00000100617,Gm7145,Gm7145-001,NaN,NA,NA,NA
ENSMUST00000032539.13,ENSMUSG00000030382,Slc27a5,Slc27a5-001,1.7188749804237344,NA,NA,NA
ENSMUST00000047111.12,ENSMUSG00000041237,Pklr,Pklr-001,Inf,NA,NA,NA
ENSMUST00000097029.3,ENSMUSG00000072249,Fthl17f,Fthl17f-001,NaN,NA,NA,NA
ENSMUST00000040609.8,ENSMUSG00000036557,1700011E24Rik,1700011E24Rik-001,NaN,NA,NA,NA
ENSMUST00000093800.8,ENSMUSG00000049493,Pls1,Pls1-001,3.3462931136529233,NA,NA,NA
ENSMUST00000074730.3,ENSMUSG00000056946,Olfr512,Olfr512-201,NaN,NA,NA,NA
ENSMUST00000026211.9,ENSMUSG00000025197,Cyp2c44,Cyp2c44-201,3.21787787347276,NA,NA,NA
ENSMUST00000055404.7,ENSMUSG00000045065,9930022D16Rik,9930022D16Rik-001,0,NA,NA,NA
ENSMUST00000098443.8,ENSMUSG00000032564,Cpne4,Cpne4-003,NaN,NA,NA,NA
